item,Times_Higher_Education_World_University_ID,GRID_ID
http://www.wikidata.org/entity/Q601956,aalborg-university,grid.5117.2
http://www.wikidata.org/entity/Q610253,university-jordan,grid.9670.8
http://www.wikidata.org/entity/Q632558,harbin-institute-technology,grid.19373.3f
http://www.wikidata.org/entity/Q632891,mcmaster-university,grid.25073.33
http://www.wikidata.org/entity/Q645663,university-pisa,grid.5395.a
http://www.wikidata.org/entity/Q658192,vilnius-university,grid.6441.7
http://www.wikidata.org/entity/Q673354,university-st-gallen,grid.15775.31
http://www.wikidata.org/entity/Q675848,university-zagreb,grid.4808.4
http://www.wikidata.org/entity/Q685664,fu-jen-catholic-university,grid.256105.5
http://www.wikidata.org/entity/Q712849,national-chengchi-university,grid.412042.1
http://www.wikidata.org/entity/Q746592,university-philippines,grid.443239.b
http://www.wikidata.org/entity/Q770544,creighton-university,grid.254748.8
http://www.wikidata.org/entity/Q782600,linkoping-university,grid.5640.7
http://www.wikidata.org/entity/Q790029,bangor-university,grid.7362.0
http://www.wikidata.org/entity/Q833670,ku-leuven,grid.5596.f
http://www.wikidata.org/entity/Q835366,south-china-university-technology,grid.79703.3a
http://www.wikidata.org/entity/Q837164,newcastle-university,grid.1006.7
http://www.wikidata.org/entity/Q863813,binghamton-university-state-university-new-york,grid.264260.4
http://www.wikidata.org/entity/Q877925,queens-university-belfast,grid.4777.3
http://www.wikidata.org/entity/Q903092,university-debrecen,grid.7122.6
http://www.wikidata.org/entity/Q930528,university-trento,grid.11696.39
http://www.wikidata.org/entity/Q932411,brunel-university-london,grid.7728.a
http://www.wikidata.org/entity/Q978124,university-southern-queensland,grid.1048.d
http://www.wikidata.org/entity/Q1024426,university-south-carolina,grid.254567.7
http://www.wikidata.org/entity/Q1067935,laval-university,grid.23856.3a
http://www.wikidata.org/entity/Q1074097,china-university-geosciences-beijing,
http://www.wikidata.org/entity/Q1074097,china-university-geosciences-wuhan,
http://www.wikidata.org/entity/Q1137652,maastricht-university,grid.5012.6
http://www.wikidata.org/entity/Q1144262,western-university,grid.39381.30
http://www.wikidata.org/entity/Q1144565,umea-university,grid.12650.30
http://www.wikidata.org/entity/Q1165458,university-northern-british-columbia-unbc,grid.266876.b
http://www.wikidata.org/entity/Q1243904,university-alcala,grid.7159.a
http://www.wikidata.org/entity/Q1249005,university-dundee,grid.8241.f
http://www.wikidata.org/entity/Q1258413,university-antioquia,grid.412881.6
http://www.wikidata.org/entity/Q1296153,university-west-scotland,grid.15756.30
http://www.wikidata.org/entity/Q1334582,university-liege,grid.4861.b
http://www.wikidata.org/entity/Q1350021,university-wollongong,grid.1007.6
http://www.wikidata.org/entity/Q1353139,glasgow-caledonian-university,grid.5214.2
http://www.wikidata.org/entity/Q1375146,murdoch-university,grid.1025.6
http://www.wikidata.org/entity/Q1432632,university-reading,grid.9435.b
http://www.wikidata.org/entity/Q1444125,universiti-kebangsaan-malaysia,grid.412113.4
http://www.wikidata.org/entity/Q1480643,paris-sud-university,grid.5842.b
http://www.wikidata.org/entity/Q1506552,ural-federal-university,grid.412761.7
http://www.wikidata.org/entity/Q1517478,pontifical-javeriana-university,grid.41312.35
http://www.wikidata.org/entity/Q1520608,university-cyprus,grid.6603.3
http://www.wikidata.org/entity/Q1542418,reykjavik-university,grid.9580.4
http://www.wikidata.org/entity/Q1859178,university-strathclyde-0,grid.11984.35
http://www.wikidata.org/entity/Q1895354,memorial-university-newfoundland,grid.25055.37
http://www.wikidata.org/entity/Q1971174,university-south-wales,grid.410658.e
http://www.wikidata.org/entity/Q2001798,shiraz-university,grid.412573.6
http://www.wikidata.org/entity/Q2002619,nottingham-trent-university,grid.12361.37
http://www.wikidata.org/entity/Q2037040,university-alicante,grid.5268.9
http://www.wikidata.org/entity/Q2047109,quaid-i-azam-university,grid.412621.2
http://www.wikidata.org/entity/Q2166335,university-southern-denmark,grid.10825.3e
http://www.wikidata.org/entity/Q2302319,university-toledo,grid.267337.4
http://www.wikidata.org/entity/Q2503809,kingston-university,grid.15538.3a
http://www.wikidata.org/entity/Q2648311,birla-institute-technology-and-science-pilani,grid.418391.6
http://www.wikidata.org/entity/Q2919325,jordan-university-science-and-technology,grid.37553.37
http://www.wikidata.org/entity/Q3052113,embry-riddle-aeronautical-university,grid.255501.6
http://www.wikidata.org/entity/Q3056813,university-brighton,grid.12477.37
http://www.wikidata.org/entity/Q3098071,dublin-institute-technology,grid.33695.3a
http://www.wikidata.org/entity/Q3152650,florida-institute-technology,grid.255966.b
http://www.wikidata.org/entity/Q3348434,andres-bello-university-unab,grid.412848.3
http://www.wikidata.org/entity/Q3518863,indian-institute-technology-guwahati,grid.417972.e
http://www.wikidata.org/entity/Q7896529,university-veterinary-and-animal-sciences-lahore,grid.412967.f
http://www.wikidata.org/entity/Q1378,university-maribor,grid.8647.d
http://www.wikidata.org/entity/Q29716,autonomous-university-nuevo-leon,grid.411455.0
http://www.wikidata.org/entity/Q45855,university-bergamo,grid.33236.37
http://www.wikidata.org/entity/Q46492,meiji-university,grid.411764.1
http://www.wikidata.org/entity/Q246534,assiut-university,grid.252487.e
http://www.wikidata.org/entity/Q261506,makerere-university,grid.11194.3c
http://www.wikidata.org/entity/Q277681,semmelweis-university,grid.11804.3c
http://www.wikidata.org/entity/Q280305,university-coruna,grid.8073.c
http://www.wikidata.org/entity/Q290456,osaka-prefecture-university,grid.261455.1
http://www.wikidata.org/entity/Q368329,khon-kaen-university,grid.9786.0
http://www.wikidata.org/entity/Q429863,florida-atlantic-university,grid.255951.f
http://www.wikidata.org/entity/Q452406,kasetsart-university,grid.9723.f
http://www.wikidata.org/entity/Q462576,nagoya-city-university,grid.260433.0
http://www.wikidata.org/entity/Q482678,seoul-national-university-science-and-technology-seoultech,grid.412485.e
http://www.wikidata.org/entity/Q495032,autonomous-university-puebla,grid.411659.e
http://www.wikidata.org/entity/Q504723,university-siegen,grid.5836.8
http://www.wikidata.org/entity/Q532822,university-sassari,grid.11450.31
http://www.wikidata.org/entity/Q540751,anglia-ruskin-university,grid.5115.0
http://www.wikidata.org/entity/Q573144,university-jaen,grid.21507.31
http://www.wikidata.org/entity/Q593556,university-aegean,grid.7144.6
http://www.wikidata.org/entity/Q608338,university-bucharest,grid.5100.4
http://www.wikidata.org/entity/Q609301,university-split,grid.38603.3e
http://www.wikidata.org/entity/Q609586,shahid-beheshti-university,grid.412502.0
http://www.wikidata.org/entity/Q612648,blaise-pascal-university,
http://www.wikidata.org/entity/Q622906,university-technology-compiegne,grid.6227.1
http://www.wikidata.org/entity/Q655866,otto-von-guericke-university-magdeburg,grid.5807.a
http://www.wikidata.org/entity/Q670307,suranaree-university-technology,grid.6357.7
http://www.wikidata.org/entity/Q678965,university-kaiserslautern,grid.7645.0
http://www.wikidata.org/entity/Q696672,feng-chia-university,grid.411298.7
http://www.wikidata.org/entity/Q697299,national-chung-cheng-university,grid.412047.4
http://www.wikidata.org/entity/Q704468,university-passau,grid.11046.32
http://www.wikidata.org/entity/Q720953,university-colombo,grid.8065.b
http://www.wikidata.org/entity/Q760690,university-andes-venezuela,grid.267525.1
http://www.wikidata.org/entity/Q781371,australian-catholic-university,grid.411958.0
http://www.wikidata.org/entity/Q806116,banaras-hindu-university,grid.411507.6
http://www.wikidata.org/entity/Q835075,shantou-university,grid.263451.7
http://www.wikidata.org/entity/Q837657,west-university-timisoara,grid.14004.31
http://www.wikidata.org/entity/Q851164,corvinus-university-budapest,grid.17127.32
http://www.wikidata.org/entity/Q935246,kochi-university,grid.278276.e
http://www.wikidata.org/entity/Q939607,university-roehampton,grid.35349.38
http://www.wikidata.org/entity/Q961982,austral-university-chile,grid.7119.e
http://www.wikidata.org/entity/Q963709,tokai-university,grid.265061.6
http://www.wikidata.org/entity/Q1007777,university-aizu,grid.265880.1
http://www.wikidata.org/entity/Q1036470,kwansei-gakuin-university,grid.258777.8
http://www.wikidata.org/entity/Q1069400,kagawa-university,grid.258331.e
http://www.wikidata.org/entity/Q1069423,kyoto-institute-technology,grid.419025.b
http://www.wikidata.org/entity/Q1149777,nagoya-institute-technology,grid.47716.33
http://www.wikidata.org/entity/Q1152190,ritsumeikan-university,grid.262576.2
http://www.wikidata.org/entity/Q1192619,yokohama-national-university,grid.268446.a
http://www.wikidata.org/entity/Q1229924,university-ioannina,grid.9594.1
http://www.wikidata.org/entity/Q1230902,university-salento,grid.9906.6
http://www.wikidata.org/entity/Q1231433,free-university-bozen-bolzano,grid.34988.3e
http://www.wikidata.org/entity/Q1278780,southern-cross-university,grid.1031.3
http://www.wikidata.org/entity/Q1333607,kn-toosi-university-technology,grid.411976.c
http://www.wikidata.org/entity/Q1394262,paris-nanterre-university,grid.7902.c
http://www.wikidata.org/entity/Q1397589,central-china-normal-university,grid.411407.7
http://www.wikidata.org/entity/Q1467445,novosibirsk-state-technical-university,grid.77667.37
http://www.wikidata.org/entity/Q1474656,athens-university-economics-and-business,grid.16299.35
http://www.wikidata.org/entity/Q1476341,university-chemistry-and-technology-prague,grid.448072.d
http://www.wikidata.org/entity/Q1480421,university-dhaka,grid.8198.8
http://www.wikidata.org/entity/Q1518320,cyprus-university-technology,grid.15810.3d
http://www.wikidata.org/entity/Q1542386,roskilde-university,grid.11702.35
http://www.wikidata.org/entity/Q1633215,university-salerno,grid.11780.3f
http://www.wikidata.org/entity/Q1719038,technical-university-kosice,grid.6903.c
http://www.wikidata.org/entity/Q1752712,nicolaus-copernicus-university-torun,grid.5374.5
http://www.wikidata.org/entity/Q1758009,university-gdansk,grid.8585.0
http://www.wikidata.org/entity/Q1781858,hasselt-university,grid.12155.32
http://www.wikidata.org/entity/Q1788342,robert-gordon-university,grid.59490.31
http://www.wikidata.org/entity/Q1807470,voronezh-state-university,grid.20567.36
http://www.wikidata.org/entity/Q1888771,manchester-metropolitan-university,grid.25627.34
http://www.wikidata.org/entity/Q2000629,king-juan-carlos-university,grid.28479.30
http://www.wikidata.org/entity/Q2002420,orebro-university,grid.15895.30
http://www.wikidata.org/entity/Q2002703,university-tabriz,grid.412831.d
http://www.wikidata.org/entity/Q2093110,university-texas-el-paso,grid.267324.6
http://www.wikidata.org/entity/Q2093477,simon-bolivar-university,grid.412358.9
http://www.wikidata.org/entity/Q2140369,lodz-university-technology,grid.412284.9
http://www.wikidata.org/entity/Q2140778,rochester-institute-technology,grid.262613.2
http://www.wikidata.org/entity/Q2382644,siberian-federal-university,grid.412592.9
http://www.wikidata.org/entity/Q2840233,rio-de-janeiro-state-university-uerj,grid.412211.5
http://www.wikidata.org/entity/Q2886844,iscte-university-institute-lisbon,grid.45349.3f
http://www.wikidata.org/entity/Q3047150,university-bedfordshire,grid.15034.33
http://www.wikidata.org/entity/Q3273657,kuwait-university,grid.411196.a
http://www.wikidata.org/entity/Q3321507,atilim-university,grid.440424.2
http://www.wikidata.org/entity/Q3551328,university-talca,grid.10999.38
http://www.wikidata.org/entity/Q3551407,federal-university-abc-ufabc,grid.412368.a
http://www.wikidata.org/entity/Q3790133,federal-university-santa-maria,grid.411239.c
http://www.wikidata.org/entity/Q3997334,del-rosario-university,grid.412191.e
http://www.wikidata.org/entity/Q4118882,alfaisal-university,grid.411335.1
http://www.wikidata.org/entity/Q4837977,babol-noshirvani-university-technology,grid.411496.f
http://www.wikidata.org/entity/Q4887885,beni-suef-university,grid.411662.6
http://www.wikidata.org/entity/Q4967759,brighton-and-sussex-medical-school,grid.414601.6
http://www.wikidata.org/entity/Q5507489,fujita-health-university,grid.256115.4
http://www.wikidata.org/entity/Q6973743,national-institute-technology-rourkela,grid.444703.0
http://www.wikidata.org/entity/Q7382826,rutgers-state-university-new-jersey-0,
http://www.wikidata.org/entity/Q7710683,thapar-university,grid.412436.6
http://www.wikidata.org/entity/Q7894364,londrina-state-university,grid.411400.0
http://www.wikidata.org/entity/Q7894372,federal-university-itajuba,grid.440561.2
http://www.wikidata.org/entity/Q18360632,autonomous-university-state-mexico,grid.412872.a
http://www.wikidata.org/entity/Q19370961,university-cote-dazur,grid.460782.f
http://www.wikidata.org/entity/Q20669873,federal-university-toulouse-midi-pyrenees,grid.11417.32
http://www.wikidata.org/entity/Q180514,victoria-university,grid.1019.9
http://www.wikidata.org/entity/Q478948,yeditepe-university,grid.32140.34
http://www.wikidata.org/entity/Q774609,scuola-superiore-santanna,grid.263145.7
http://www.wikidata.org/entity/Q834819,university-reunion-island,grid.11642.30
http://www.wikidata.org/entity/Q1665121,grenoble-institute-technology,grid.5676.2
http://www.wikidata.org/entity/Q1972136,university-algarve,grid.7157.4
http://www.wikidata.org/entity/Q2035790,eastern-mediterranean-university,grid.461270.6
http://www.wikidata.org/entity/Q2428356,tashkent-state-university-economics,grid.444829.7
http://www.wikidata.org/entity/Q3847505,federal-university-rio-grande-do-norte-ufrn,grid.411233.6
http://www.wikidata.org/entity/Q10387830,universidade-federal-do-espirito-santo,grid.412371.2
http://www.wikidata.org/entity/Q37008,ivane-javakhishvili-tbilisi-state-university,grid.26193.3f
http://www.wikidata.org/entity/Q51841,shanghai-maritime-university,grid.412518.b
http://www.wikidata.org/entity/Q80207,ivan-franko-national-university-lviv,grid.77054.31
http://www.wikidata.org/entity/Q126726,government-college-university-lahore,grid.411555.1
http://www.wikidata.org/entity/Q182118,national-research-university-electronic-technology-miet,grid.436529.f
http://www.wikidata.org/entity/Q197720,university-electro-communications,grid.266298.1
http://www.wikidata.org/entity/Q203624,kanagawa-university,grid.411995.1
http://www.wikidata.org/entity/Q465922,gdansk-university-technology,grid.6868.0
http://www.wikidata.org/entity/Q495347,university-isfahan,grid.411750.6
http://www.wikidata.org/entity/Q509250,kogakuin-university,grid.411110.4
http://www.wikidata.org/entity/Q624090,university-southern-mississippi,grid.267193.8
http://www.wikidata.org/entity/Q697367,national-university-kaohsiung,grid.412111.6
http://www.wikidata.org/entity/Q707456,national-taipei-university,grid.469086.5
http://www.wikidata.org/entity/Q737095,university-marrakech-cadi-ayyad,grid.411840.8
http://www.wikidata.org/entity/Q782116,oakland-university,grid.261277.7
http://www.wikidata.org/entity/Q830901,university-hyogo,grid.266453.0
http://www.wikidata.org/entity/Q836596,shiga-university-medical-science,grid.410827.8
http://www.wikidata.org/entity/Q849209,king-mongkuts-institute-technology-ladkrabang,grid.419784.7
http://www.wikidata.org/entity/Q912329,kindai-university,grid.258622.9
http://www.wikidata.org/entity/Q985091,yazd-university,grid.413021.5
http://www.wikidata.org/entity/Q1071052,university-miyazaki,grid.410849.0
http://www.wikidata.org/entity/Q1072918,shimane-university,grid.411621.1
http://www.wikidata.org/entity/Q1091287,chuo-university,grid.443595.a
http://www.wikidata.org/entity/Q1093258,yildiz-technical-university,grid.38575.3c
http://www.wikidata.org/entity/Q1147924,university-toyama,grid.267346.2
http://www.wikidata.org/entity/Q1151045,shizuoka-university,grid.263536.7
http://www.wikidata.org/entity/Q1152050,university-yamanashi,grid.267500.6
http://www.wikidata.org/entity/Q1152942,mie-university,grid.260026.0
http://www.wikidata.org/entity/Q1156637,iwate-university,grid.411792.8
http://www.wikidata.org/entity/Q1161619,suez-canal-university,grid.33003.33
http://www.wikidata.org/entity/Q1187433,tokyo-university-marine-science-and-technology,grid.412785.d
http://www.wikidata.org/entity/Q1195814,saga-university,grid.412339.e
http://www.wikidata.org/entity/Q1201044,oita-university,grid.412334.3
http://www.wikidata.org/entity/Q1209685,ibaraki-university,grid.410773.6
http://www.wikidata.org/entity/Q1259453,university-santiago-chile-usach,grid.412179.8
http://www.wikidata.org/entity/Q1321655,toyo-university,grid.265125.7
http://www.wikidata.org/entity/Q1323040,hosei-university,grid.257114.4
http://www.wikidata.org/entity/Q1340164,akita-university,grid.251924.9
http://www.wikidata.org/entity/Q1360237,mohammed-v-university-rabat,grid.31143.34
http://www.wikidata.org/entity/Q1370063,university-fukui,grid.163577.1
http://www.wikidata.org/entity/Q1552247,university-kerala,grid.413002.4
http://www.wikidata.org/entity/Q1552757,guangxi-university,grid.256609.e
http://www.wikidata.org/entity/Q1742058,king-mongkuts-university-technology-north-bangkok,grid.443738.f
http://www.wikidata.org/entity/Q1747272,maharaja-sayajirao-university-baroda,grid.411494.d
http://www.wikidata.org/entity/Q1752117,sheffield-hallam-university,grid.5884.1
http://www.wikidata.org/entity/Q1962613,sechenov-university,grid.448878.f
http://www.wikidata.org/entity/Q2031051,perm-state-university,grid.77611.36
http://www.wikidata.org/entity/Q2092358,osmania-university,grid.412419.b
http://www.wikidata.org/entity/Q2303765,university-ghana,grid.8652.9
http://www.wikidata.org/entity/Q2592553,i-shou-university,grid.411447.3
http://www.wikidata.org/entity/Q2779762,grigore-t-popa-university-medicine-and-pharmacy,grid.411038.f
http://www.wikidata.org/entity/Q3021766,tobb-university-economics-and-technology,grid.412749.d
http://www.wikidata.org/entity/Q3113694,toyohashi-university-technology-tut,grid.412804.b
http://www.wikidata.org/entity/Q3113708,hamamatsu-university-school-medicine,
http://www.wikidata.org/entity/Q3114304,nagaoka-university-technology,grid.260427.5
http://www.wikidata.org/entity/Q3183295,university-derby,grid.57686.3a
http://www.wikidata.org/entity/Q3244385,catholic-university-north,grid.8049.5
http://www.wikidata.org/entity/Q3522654,tamil-nadu-agricultural-university,grid.412906.8
http://www.wikidata.org/entity/Q3535426,sri-venkateswara-university,grid.412313.6
http://www.wikidata.org/entity/Q3551422,southwest-jiaotong-university,grid.263901.f
http://www.wikidata.org/entity/Q3551490,sidi-mohamed-ben-abdellah-university,grid.20715.31
http://www.wikidata.org/entity/Q3551637,university-monastir,grid.411838.7
http://www.wikidata.org/entity/Q3551684,university-tunis-el-manar,grid.12574.35
http://www.wikidata.org/entity/Q3633114,gb-pant-university-agriculture-technology-pantnagar,grid.440691.e
http://www.wikidata.org/entity/Q3694742,university-lahore,grid.440564.7
http://www.wikidata.org/entity/Q3875225,university-zanjan,grid.412673.5
http://www.wikidata.org/entity/Q4116236,mansoura-university,grid.10251.37
http://www.wikidata.org/entity/Q4122969,volgograd-state-technical-university,grid.445053.3
http://www.wikidata.org/entity/Q4614615,shibaura-institute-technology-tokyo,grid.419152.a
http://www.wikidata.org/entity/Q4790314,pmas-arid-agriculture-university-rawalpindi,grid.440552.2
http://www.wikidata.org/entity/Q4801446,nara-medical-university,grid.410814.8
http://www.wikidata.org/entity/Q4806490,asia-university-taiwan,grid.252470.6
http://www.wikidata.org/entity/Q5072867,chaoyang-university-technology,grid.411218.f
http://www.wikidata.org/entity/Q5116360,chung-yuan-christian-university,grid.411649.f
http://www.wikidata.org/entity/Q5932856,shaanxi-normal-university,grid.412498.2
http://www.wikidata.org/entity/Q5972896,tokyo-denki-university,grid.412773.4
http://www.wikidata.org/entity/Q6165999,jawaharlal-nehru-technological-university-anantapur-jntua,grid.411828.6
http://www.wikidata.org/entity/Q6192593,jikei-university-school-medicine,grid.411898.d
http://www.wikidata.org/entity/Q6364465,kansai-medical-university,grid.410783.9
http://www.wikidata.org/entity/Q6971460,national-chiayi-university,grid.412046.5
http://www.wikidata.org/entity/Q7092215,ondokuz-mayis-university,grid.411049.9
http://www.wikidata.org/entity/Q7228043,state-university-ponta-grossa,grid.412323.5
http://www.wikidata.org/entity/Q7392844,srm-university,grid.412742.6
http://www.wikidata.org/entity/Q7402537,saitama-medical-university,grid.410802.f
http://www.wikidata.org/entity/Q7426174,sathyabama-university,grid.412427.6
http://www.wikidata.org/entity/Q7488784,sastra-university,grid.412423.2
http://www.wikidata.org/entity/Q7503109,showa-university,grid.410714.7
http://www.wikidata.org/entity/Q7568730,south-valley-university,grid.412707.7
http://www.wikidata.org/entity/Q7603637,state-university-western-parana-unioeste,grid.441662.3
http://www.wikidata.org/entity/Q7813855,tokyo-city-university,grid.458395.6
http://www.wikidata.org/entity/Q7894365,state-university-maringa,grid.271762.7
http://www.wikidata.org/entity/Q7894375,federal-university-goias,grid.411195.9
http://www.wikidata.org/entity/Q7894376,federal-university-pelotas,grid.411221.5
http://www.wikidata.org/entity/Q7894410,university-sinos-valley,grid.412302.6
http://www.wikidata.org/entity/Q7895119,university-birjand,grid.411700.3
http://www.wikidata.org/entity/Q7895461,university-guilan,grid.411872.9
http://www.wikidata.org/entity/Q8044183,xiangtan-university,grid.412982.4
http://www.wikidata.org/entity/Q8060057,yuan-ze-university,grid.413050.3
http://www.wikidata.org/entity/Q10387826,federal-university-lavras,grid.411269.9
http://www.wikidata.org/entity/Q11194540,national-dong-hwa-university,grid.260567.0
